"Articele Code",Name,Price,Unit
STM01086,"SDS PLUS DRILL BIT 25 X 400MM (D X L) UKEN",29.75,PCS
STM01085,"SDS PLUS DRILL BIT 25 X 350MM (D X L) UKEN",27.00,PCS
STM01084,"SDS PLUS DRILL BIT 25 X 310MM (D X L) UKEN",25.00,PCS
STM01083,"SDS PLUS DRILL BIT 25 X 260MM (D X L) UKEN",24.25,PCS
STM01082,"SDS PLUS DRILL BIT 24 X 450MM (D X L) UKEN",28.25,PCS
STM01081,"SDS PLUS DRILL BIT 24 X 400MM (D X L) UKEN",26.50,PCS
STM01080,"SDS PLUS DRILL BIT 24 X 350MM (D X L) UKEN",23.75,PCS
STM01079,"SDS PLUS DRILL BIT 24 X 310MM (D X L) UKEN",22.00,PCS
STM01078,"SDS PLUS DRILL BIT 24 X 260MM (D X L) UKEN",21.00,PCS
STM01077,"SDS PLUS DRILL BIT 22 X 450MM (D X L) UKEN",24.25,PCS
STM01076,"SDS PLUS DRILL BIT 22 X 400MM (D X L) UKEN",22.50,PCS
STM01075,"SDS PLUS DRILL BIT 22 X 350 MM (D X L) UKEN",21.00,PCS
STM01074,"SDS PLUS DRILL BIT 22 X 310MM (D X L) UKEN",19.25,PCS
STM01073,"SDS PLUS DRILL BIT 22 X 260MM (D X L) UKEN",18.25,PCS
STM01072,"SDS PLUS DRILL BIT 20 X 450MM (D X L) UKEN",20.25,PCS
STM01071,"SDS PLUS DRILL BIT 20 X 400MM (D X L) UKEN",18.50,PCS
STM01070,"SDS PLUS DRILL BIT 20 X 350MM (D X L) UKEN",17.00,PCS
STM01069,"SDS PLUS DRILL BIT 20 X 310MM (D X L) UKEN",15.25,PCS
STM01068,"SDS PLUS DRILL BIT 20 X 260MM (D X L) UKEN",14.25,PCS
STM01067,"SDS PLUS DRILL BIT 20 X 210MM (D X L) UKEN",13.00,PCS
STM01066,"SDS PLUS DRILL BIT 18 X 350MM (D X L) UKEN",14.25,PCS
STM00167,"SCREWDRIVER STAR PH3 X 250(10'') HD",5.00,PCS
STM00166,"SCREWDRIVER STAR PH2 X 250(10'')",3.75,PCS
STM00165,"SCREWDRIVER STAR PH2 X 200(8'')",3.50,PCS
STM00164,"SCREWDRIVER STAR PH2 X 150(6'')",3.25,PCS
STM01769,"SCREWDRIVER SET, 9 PCS, WITH HANGER TOPEX",46.25,SET
STM01768,"SCREWDRIVER SET, 8 PCS TOPEX",23.00,SET
STM00159,"SCREWDRIVER SET 7 PCS",19.50,SET
STM01767,"SCREWDRIVER SET 6PCS + HANGER TOPEX",24.00,SET
STM00161,"SCREWDRIVER FLAT 6 x 200(8'')",3.50,PCS
STM01484,"SCREW SS 304 M 16 X 80 F/T",71.50,BAG
STM01485,"SCREW SS 304 M 16 X 100 F/T",84.50,BAG
STM01483,"SCREW SS 304 M 12 X 70 F/T",78.00,BAG
STM01482,"SCREW SS 304 M 10 X 50 F/T",48.75,BAG
STM01727,"SCRAPER SET 50-120MM TOPEX",75.75,DOZEN
STM00657,"SCRAPER SET 4PCS (Size : 5, 8, 10, 12) UKEN",35.75,PKT
STM00658,"SCRAPER SET 4 PCS PLASTIC UKEN",32.50,PKT
STM00655,"SCRAPER 8"" UKEN",42.25,PKT
STM00654,"SCRAPER 6"" WOOD HANDLE UKEN",82.00,PKT
STM01729,"SCRAPER 50MM, STAINLESS STEEL BLADE, BIMATERIAL HANDLE",48.50,DOZEN
STM00653,"SCRAPER 5"" WOOD HANDLE UKEN?",74.25,PKT
STM01726,"SCRAPER 40MM, PLASTIC HANDLE TOPEX",28.75,DOZEN
STM00652,"SCRAPER 4"" WOOD HANDLE UKEN",66.25,PKT
STM00570,"SCRAPER 4''",70.25,DOZEN
STM01728,"Scraper 310mm",13.25,PCS
STM00651,"SCRAPER 3"" WOOD HANDLE UKEN",54.75,PKT
STM00569,"SCRAPER 2''",50.00,DOZEN
STM00650,"SCRAPER 2.5"" WOOD HANDLE UKEN",46.75,PKT
STM00656,"SCRAPER 10"" UKEN?",46.75,PKT
STM00647,"SCRAPER 1"" WOOD HANDLE UKEN",39.00,PKT
STM00648,"SCRAPER 1.5"" WOOD HANDLE UKEN",39.00,PKT
STM01208,"SCAFFOLDING WHEEL 8"" WITH TUBE UKEN",71.50,PCS
STM01206,"SCAFFOLDING WHEEL 8"" WITH STEM UKEN",71.50,PCS
STM01207,"SCAFFOLDING WHEEL 6"" WITH TUBE UKEN",65.00,PCS
STM01205,"SCAFFOLDING WHEEL 6"" WITH STEM UKEN",65.00,PCS
STM00006,"SCAFFOLDING SAFETY NET GREEN 3M X 50 YARDS (150GSM)",243.00,ROLL
STM00076,"SCAFFOLDING SAFETY NET GREEN 2M X 50 YARDS (70 GSM)",26.00,ROLL
STM00005,"SCAFFOLDING SAFETY NET GREEN 2M X 50 YARDS (150GSM)",163.00,ROLL
STM00077,"SCAFFOLDING SAFETY NET BEIGE 2M X 50 YARDS (180 GSM)",150.00,ROLL
STM00681,"SANDING PAD WITH VELCRO TYPE 7"" UKEN",19.50,PCS
STM00680,"SANDING PAD WITH VELCRO TYPE 6"" UKEN",14.25,PCS
STM00679,"SANDING PAD WITH VELCRO TYPE 5"" UKEN",12.50,PCS
STM00677,"SANDING PAD WITH VELCRO TYPE 4"" UKEN",11.00,PCS
STM00678,"SANDING PAD WITH VELCRO TYPE 4.5"" UKEN",11.75,PCS
STM00676,"SANDING PAD WITH EVA 7"" UKEN",20.75,PCS
STM00675,"SANDING PAD WITH EVA 6"" UKEN",15.75,PCS
STM00674,"SANDING PAD WITH EVA 5"" UKEN",13.00,PCS
STM00672,"SANDING PAD WITH EVA 4"" UKEN",11.75,PCS
STM00673,"SANDING PAD WITH EVA 4.5"" UKEN",12.50,PCS
STM00221,"Sand Paper 80",39.00,BAG
STM00224,"Sand Paper 150",39.00,BAG
STM00223,"Sand Paper 120",39.00,BAG
STM00222,"Sand Paper 100",39.00,BAG
STM00103,"Safety Vest Fabric Orange",54.75,DOZEN
STM00104,"Safety Vest Fabric Green",54.75,DOZEN
STM00098,"Safety Shoes Low Neck",31.25,PAIR
STM00099,"Safety Shoes High Neck",32.50,PAIR
STM01189,"SAFETY HELMET WHITE UKEN",9.75,PCS
STM00319,"SAFETY HELMET ''WIMBERLAND'' RED H/D",7.25,PCS
STM00318,"SAFETY HELMET ''TOPER'' ORANGE L/D",4.50,PCS
STM00558,"Safety Helmet -Yellow",12.50,PCS
STM00096,"SAFETY GOGGLES BLACK",11.75,DOZEN
STM00389,"SAFETY FIX CAPS SMALL TU",45.50,BAG
STM00388,"SAFETY FIX CAPS BIG TU",65.00,BAG
STM01190,"SAFETY FENCING ORANGE 25 YRD VIRGIN UKEN",39.00,ROLL
STM00505,"RUSHBOND PVA - RUSH COAT 5 LTR POLYBIT",18.25,CAN
STM00507,"RUSHBOND PVA - RUSH COAT 200 LTR POLYBIT",595.00,DRUM
STM00506,"RUSHBOND PVA - RUSH COAT 20 LTR POLYBIT",61.25,PAIL
STM00258,"Rush Machine",31.25,PCS
STM00671,"RUBBER PAD 7'' UKEN",19.50,PCS
STM00670,"RUBBER PAD 5'' UKEN",11.75,PCS
STM00668,"RUBBER PAD 4'' UKEN ",10.50,PCS
STM00669,"RUBBER PAD 4.5'' UKEN",11.00,PCS
STM01700,"Rubber mallet 65mm/450g",14.50,PCS
STM01702,"Rubber mallet 63mm/680g",19.25,PCS
STM01701,"RUBBER MALLET 50MM/340G, HARD WOOD HANDLE TOPEX ",88.25,DOZEN
STM00693,"RUBBER HAMMER 8OZ FIBER HANDLE(WHITE) UKEN",10.50,PCS
STM00698,"RUBBER HAMMER 8OZ FIBER HANDLE (BLACK) UKEN",9.25,PCS
STM00697,"RUBBER HAMMER 32OZ FIBER HANDLE(WHITE) UKEN ",26.00,PCS
STM00696,"RUBBER HAMMER 24OZ FIBER HANDLE(WHITE) UKEN",21.50,PCS
STM00695,"RUBBER HAMMER 16OZ FIBER HANDLE(WHITE) UKEN ",16.25,PCS
STM00700,"RUBBER HAMMER 16OZ FIBER HANDLE UKEN",14.25,PCS
STM00694,"RUBBER HAMMER 12OZ FIBER HANDLE(WHITE) UKEN",13.00,PCS
STM01784,"ROTARY HAMMER  26MM 3 FUNCTION",211.00,PCS
STM01783,"ROTARY HAMMER  20MM 2 FUNCTION",144.00,PCS
STM00045,"ROLLER REFILL 4'' YELLOW LINE",6.00,BOX
STM01746,"ROLLER HOLDER 25 CM TOPEX",34.25,DOZEN
STM01742,"ROLLER FOR OIL PAINTS 18 CM TOPEX",78.00,DOZEN
STM01740,"ROLLER FOR EMULSION PAINTS MINI 10 CM TOPEX",27.25,DOZEN
STM01744,"ROLLER FOR EMULSION PAINTS 18 CM TOPEX",70.25,DOZEN
STM01745,"ROLLER FOR EMULSION PAINTS 18 CM TOPEX",103.00,DOZEN
STM01741,"ROLLER FOR EMULSION PAINTS 18 CM TOPEX",62.50,DOZEN
STM01739,"ROLLER FOR EMULSION PAINTS 18 CM TOPEX",70.25,DOZEN
STM01743,"ROLLER FOR ACRYLIC PAINTS 18 CM TOPEX",80.50,DOZEN
STM01737,"ROLL FOR OIL PAINTS  18 CM TOPEX",70.25,DOZEN
STM01735,"ROLL FOR EMULSION PAINTS 25 CM  TOPEX",54.75,DOZEN
STM01736,"ROLL FOR EMULSION PAINTS   18 CM TOPEX",56.25,DOZEN
STM01738,"ROLL FOR ACRYLIC PAINTS  18 CM TOPEX",46.75,DOZEN
STM01282,"ROAD LIGHT SOLAR WITH BRACKET UKEN  ",36.50,PCS
STM01280,"ROAD LIGHT SINGLE UKEN ",22.25,PCS
STM01281,"ROAD LIGHT ROUND SOLAR CONE TYPE UKEN ",23.50,PCS
STM01279,"ROAD LIGHT DOUBLE WITHOUT BRACKET UKEN ",31.25,PCS
STM01278,"ROAD LIGHT DOUBLE WITH BRACKET UKEN ",31.25,PCS
STM00796,"RING SPANNER SET - 8 PCS 6-22MM UKEN",83.25,SET
STM00797,"RING SPANNER SET - 12 PCS 6-32MM UKEN",195.00,SET
STM00638,"RIGHT ANGLE 24"" UKEN",19.50,PCS
STM00637,"RIGHT ANGLE 12"" UKEN ",15.75,PCS
STM00851,"REBBAR CUTTER 18MM (3/4"") UKEN",949.00,PCS
STM00850,"REBBAR CUTTER 16MM (5/8"") UKEN",949.00,PCS
STM00752,"RATCHET HANDLE POLISHED 3/8"" ANGLE TYPE UKEN",75.50,PCS
STM00751,"RATCHET HANDLE POLISHED 1/4"" ANGLE TYPE UKEN",54.75,PCS
STM00753,"RATCHET HANDLE POLISHED 1/2"" ANGLE TYPE UKEN",91.00,PCS
STM00756,"RATCHET HANDLE 3/8"" DR WITH Q.R.B UKEN ",32.50,PCS
STM00755,"RATCHET HANDLE 1/4"" DR WITH Q.R.B UKEN ",28.75,PCS
STM01812,"RATCHET HANDLE 1/2"" NORMAL 72 TEETH",91.25,"3 PCS"
STM01813,"RATCHET HANDLE 1/2"" EXTENDABLE",54.25,PCS
STM00754,"RATCHET HANDLE 1/2"" DR WITH Q.R.B UKEN ",41.75,PCS
STM00750,"RATCHET HANDLE 1/2"" DR POLISHED UKEN ",41.75,PCS
STM00297,"Rapid Clamp 400 India",78.00,BAG
STM01188,"RAIN SUIT - XXXL UKEN ",22.25,PCS
STM01187,"RAIN SUIT - XXL UKEN ",22.25,PCS
STM01186,"RAIN SUIT - XL UKEN ",22.25,PCS
STM01183,"RAIN SUIT - SMALL UKEN ",22.25,PCS
STM01184,"RAIN SUIT - MEDIUM UKEN ",22.25,PCS
STM01185,"RAIN SUIT - LARGE UKEN ",22.25,PCS
STM00012,"RADIATOR ROLLER 4""",19.50,DOZEN
STM00128,"PVC Wiper With Stick",49.25,DOZEN
STM00051,"PVC GURMALA LD",101.00,BOX
STM00052,"PVC GURMALA HD",234.00,BOX
STM00350,"PVC Chamfer 25 x 25 x 2mm",97.50,BOX
STM00351,"PVC Chamfer 20 x 20 x 2mm",91.00,BOX
STM00352,"PVC Chamfer 15 x 15 x 2mm",84.50,BOX
STM00353,"PVC Chamfer 10 x 10 x 2mm",78.00,BOX
STM00050,"Pvc Bucket Yellow HD",5.50,PCS
STM00563,"PVC Bucket - White",72.50,DOZEN
STM00562,"Pu Foam Cement Board - Yellow",39.00,DOZEN
STM00869,"PRUNING SAW 7"" FOLDABLE TYPE UKEN",19.50,PCS
STM00906,"PREMIUM THIN CUTTING WHEEL 115MM  UKEN",163.00,PKT
STM00246,"Powrah With Handle HD 3LB",19.50,PCS
STM00556,"Posture Steel Tape 100M",86.50,PCS
STM00557,"Portable Air Pressure 5L",33.75,PCS
STM00496,"POLYTHERM AC - THERMAL INSULATION COATING 20 LTR POLYBIT",390.00,PAIL
STM00497,"POLYTEX 10 WHITE - ACRYLIC WATERPROOFING COATING 20 LTR POLYBIT",137.00,PAIL
STM00498,"POLYTEX 10 GREY - ACRYLIC WATERPROOFING COATING 20 LTR POLYBIT",137.00,PAIL
STM01719,"POLYSTYREN FLOAT 320 x 180MM TOPEX",58.50,DOZEN
STM00483,"POLYSHIELD DPC HD - DAMP PROOF MEMBRANE HEAVY DUTY 10M x 300MM x 3MM POLYBIT",84.50,ROLL
STM00482,"POLYSHIELD DPC HD - DAMP PROOF MEMBRANE HEAVY DUTY 10M x 250MM x 3MM POLYBIT",71.50,ROLL
STM00481,"POLYSHIELD DPC HD - DAMP PROOF MEMBRANE HEAVY DUTY 10M x 200MM x 3MM POLYBIT",54.75,ROLL
STM00480,"POLYSHIELD DPC HD - DAMP PROOF MEMBRANE HEAVY DUTY 10M x 150MM x 3MM POLYBIT",37.75,ROLL
STM00479,"POLYSHIELD DPC HD - DAMP PROOF MEMBRANE 10M x 100MM x 3MM POLYBIT",28.75,ROLL
STM00478,"POLYSHIELD DPC  - DAMP PROOF MEMBRANE 10M x 250MM x 1.5MM POLYBIT",32.50,ROLL
STM00477,"POLYSHIELD DPC  - DAMP PROOF MEMBRANE 10M x 150MM x 1.5MM POLYBIT",24.75,ROLL
STM00476,"POLYSHIELD DPC  - DAMP PROOF MEMBRANE 10M x 100MM x 1.5MM POLYBIT",19.50,ROLL
STM00503,"POLYREPAIR ST50 - STRUCTURAL REPAIR MORTAR 25 KG POLYBIT",30.00,BAG
STM00502,"POLYREPAIR LW35 - LIGHTWEIGHT REPAIR MORTAR 25 KG POLYBIT",49.50,BAG
STM00508,"POLYRELEASE - SHUTTERING OIL 20 LTR POLYBIT",109.00,DRUM
STM02216,"POLYPROPYLENE PLASTIC PVC SHEET 6MM",218.00,BUNDLE
STM02215,"POLYPROPYLENE PLASTIC PVC SHEET 5MM",156.00,BUNDLE
STM02214,"POLYPROPYLENE PLASTIC PVC SHEET 4MM",117.00,BUNDLE
STM02213,"POLYPROPYLENE PLASTIC PVC SHEET 3MM",85.75,BUNDLE
STM02212,"POLYPROPYLENE PLASTIC PVC SHEET 2MM",62.50,BUNDLE
STM00499,"POLYMASTIC WHITE - ACRYLIC MASTIC SEALANT 25 KG POLYBIT",159.00,PAIL
STM00500,"POLYMASTIC GREY - ACRYLIC MASTIC SEALANT 25 KG POLYBIT",159.00,PAIL
STM00495,"POLYFLEX WHITE - ACRYLIC CEMENTITIOUS WATERPROOFING COATING 20 KG POLYBIT (PART A: 15KG BAG - PART B: 5L JERRY CAN)",91.00,SET
STM00494,"POLYFLEX GREY - ACRYLIC CEMENTITIOUS WATERPROOFING COATING 20 KG POLYBIT (PART A: 15KG BAG - PART B: 5L JERRY CAN)",91.00,SET
STM00504,"POLYFILLER - CRACK FILLER 1.5KG POLYBIT",59.75,BOX
STM00269,"POLYETHYLENE SHEETS UEG 1000",117.00,BUNDLE
STM00265,"POLYETHYLENE SHEETS SEG 300",55.25,BUNDLE
STM00264,"POLYETHYLENE SHEETS SEG 200",39.00,BUNDLE
STM00263,"POLYETHYLENE SHEETS SEG 100",29.25,BUNDLE
STM00266,"POLYETHYLENE SHEETS MEG 500",71.50,BUNDLE
STM00267,"POLYETHYLENE SHEETS MEG 1000",137.00,BUNDLE
STM00268,"POLYETHYLENE SHEETS BEG 1000",182.00,BUNDLE
STM00488,"POLYCOAT WB - BITUMEN EMULSION 200 LTR POLYBIT",332.00,DRUM
STM00489,"POLYCOAT RBE 5 - RUBBERISED BITUMEN EMULSION 200 LTR POLYBIT",416.00,DRUM
STM00493,"POLYCOAT RBE 15 - ANIONIC RUBBERISED BITUMEN COATING 20 LTR POLYBIT",105.00,PAIL
STM00491,"POLYCOAT RBE 10 - RUBBERISED BITUMEN EMULSION 200 LTR POLYBIT",598.00,DRUM
STM00490,"POLYCOAT RBE 10 - RUBBERISED BITUMEN EMULSION 20 LTR POLYBIT",84.50,DRUM
STM00487,"POLYCOAT - BITUMEN EMULSION 15 LTR POLYBIT",32.50,PAIL
STM00492,"POLYASPHALT 60/70 - BITUMEN 140 KG POLYBIT",478.00,DRUM
STM01707,"POINT CHISEL WITH PROTECTOR   - 400 X 19 MM, ALLOY STEEL TOPEX",11.25,PCS
STM01121,"POINT CHISEL SDS PLUS 14 X20x 280MM (S X L) UKEN",6.75,PCS
STM01125,"POINT CHISEL SDS MAX 18 X25x 600MM (S X L) UKEN",19.50,PCS
STM01124,"POINT CHISEL SDS MAX 18 X25x 400MM (S X L) UKEN",13.50,PCS
STM00703,"POINT CHISEL 8"" SUPER DUTY WITH GRIP WISDOM UKEN",14.25,PCS
STM00705,"POINT CHISEL 12"" SUPER DUTY WITH GRIP WISDOM UKEN",17.00,PCS
STM00704,"POINT CHISEL 10"" SUPER DUTY WITH GRIP WISDOM UKEN",15.75,PCS
STM00739,"POCKET SCREW DRIVER  (FLAT & STAR - SIZE :  PH0 3, PH1 4) UKEN",5.25,PCS
STM01763,"PLUMB BOB, 275G",5.58,pc
STM00546,"Plumb Bob 3M",13.75,PCS
STM00554,"Plier Long Nose 5''/125mm",8.50,PCS
STM00555,"Plier Carpenter 8''/200mm",13.50,PCS
STM00474,"PLASTIFELT-  4MM FIBRE REINFORCED POLYMER MODIFIED BITUMINOUS WATERPROOFING  MEMBRANE 1M x 10M x 4MM POLYBIT",130.00,ROLL
STM00473,"PLASTIFELT ULTRA - 4MM NON TEARABLE APP MODIFIED POLYESTER REINFORCED BITUMINOUS WATERPROOFING MEMBRANE. 1M x 10M x 4MM POLYBIT",140.00,ROLL
STM02218,"PLASTIC BUBBLE ROLL",69.00,ROLL
STM00127,"Plaster Stop Beads 19 mm x 3mtr Metex",120.00,BOX
STM00126,"Plaster Stop Beads 16 mm x 3mtr Metex",114.00,BOX
STM00125,"Plaster Stop Beads 13 mm x 3mtr Metex",107.00,BOX
STM00124,"Plaster Stop Beads 10 mm x 3mtr Metex",101.00,BOX
STM00119,"Plaster Coil lath 250mm X 50 Mtr Metex",58.00,ROLL
STM00116,"Plaster Coil lath 100mm X 50 Mtr Metex",25.50,ROLL
STM00176,"Pipe Wrench 48 inch 110mm  Open aa",97.50,PCS
STM01819,"PIPE WRENCH 24""",30.20,pc
STM01818,"PIPE WRENCH 18""",23.25,pc
STM00174,"Pipe Wrench 18 inch",22.75,PCS
STM01817,"PIPE WRENCH 14""",91.25,"3 PCS"
STM01816,"PIPE WRENCH 12""",81.25,"4 PCS"
STM01815,"PIPE WRENCH 10""",12.80,pc
STM00830,"PIPE VISE 4"" UKEN  ",455.00,PCS
STM00829,"PIPE VISE 3"" UKEN ",260.00,PCS
STM00827,"PIPE VISE 2"" UKEN    ",143.00,PCS
STM00828,"PIPE VISE 2.5"" UKEN   ",202.00,PCS
STM00822,"PIPE CUTTER 75 MM PVC UKEN",267.00,PCS
STM00821,"PIPE CUTTER 42 MM PVC UKEN ",39.00,PCS
14785,"PIPE Clamp",2.00,
STM00242,"Pickaxe 2 KG with Wood Handle",23.50,PCS
STM00456,"PATTEX CF1000 STATIC MIXER BLACK-  CHEMICAL ANCHOR 585ML POLYBIT",71.50,PCS
STM02201,"PAPER MASKING TAPE 2''X29 YARDS",43.00,BOX
STM02200,"PAPER MASKING TAPE 2''X24 YARDS",36.50,BOX
STM02199,"PAPER MASKING TAPE 2''X19 YARDS",31.25,BOX
STM02198,"PAPER MASKING TAPE 2''X14 YARDS",24.75,BOX
STM02197,"PAPER MASKING TAPE 2''X12 YARDS",22.25,BOX
STM00107,"Pant & Shirt 65 % 35 % Fine Fabric Blue",195.00,DOZEN
STM00106,"Pant & Shirt 100 % Cotton Blue Classic",289.00,DOZEN
STM01204,"PALLET TRUCK 3 TON(540 x 1150) UKEN ",1300.00,PCS
STM01203,"PALLET TRUCK 2.5 TON(540 x 1150) UKEN ",1170.00,PCS
STM01732,"PAINTBRUSH FOR EMULSION PAINTS TOPEX",12.50,DOZEN
STM00154,"PAINT SCRAPER 6''",46.75,DOZEN
STM00153,"PAINT SCRAPER 5''",43.75,DOZEN
STM00152,"PAINT SCRAPER 4''",36.00,DOZEN
STM00151,"PAINT SCRAPER 3''",28.25,DOZEN
STM00150,"PAINT SCRAPER 2''",23.50,DOZEN
STM00049,"Paint Roller Refill 9 inch",33.50,BOX
STM00047,"Paint Roller Refill 7 inch",26.50,BOX
STM00048,"Paint Roller 9 inch",58.50,BOX
STM00046,"Paint Roller 7 inch",54.75,BOX
STM00660,"PAINT MIXER S/D W 80 X  L 400  UKEN",10.50,PCS
STM00661,"PAINT MIXER S/D W 100 X L 600 UKEN",15.75,PCS
STM00011,"PAINT BRUSH 4""",70.25,DOZEN
STM00010,"PAINT BRUSH 3""",46.75,DOZEN
STM00008,"PAINT BRUSH 2""",33.25,DOZEN
STM00009,"PAINT BRUSH 2.5""",41.00,DOZEN
STM00007,"PAINT BRUSH 1""",19.50,DOZEN
STM01242,"PADLOCK LONG SHACKLE 50MM UKEN",28.75,PCS
STM01241,"PADLOCK LONG SHACKLE 40MM UKEN",18.25,PCS
STM01240,"PADLOCK LONG SHACKLE 30MM UKEN",13.00,PCS
STM00798,"OPEN END SPANNER SET - 8 PCS 6-22MM UKEN",71.50,SET
STM00799,"OPEN END SPANNER SET - 12 PCS 6-32MM UKEN",150.00,SET
STM00803,"OIL FILTER WRENCH 63 - 102  2W UKEN ",39.00,PCS
STM01224,"NYLON WALL PLUG M8  40mm UKEN",73.25,BOX
STM01223,"NYLON WALL PLUG M7  35mm UKEN",78.00,BOX
STM01222,"NYLON WALL PLUG M6  30mm UKEN",68.25,BOX
STM01221,"NYLON WALL PLUG M5  25mm UKEN",65.00,BOX
STM01228,"NYLON WALL PLUG M16  80mm UKEN",52.00,BOX
STM01227,"NYLON WALL PLUG M14  75mm UKEN",71.50,BOX
STM01226,"NYLON WALL PLUG M12  60mm UKEN",45.50,BOX
STM01225,"NYLON WALL PLUG M10  50mm UKEN",45.50,BOX
STM01231,"NYLON TOGGLE ANCHOR 5/8”-3/4” (14*35mm) UKEN",23.50,PKT
STM01230,"NYLON TOGGLE ANCHOR 3/8""-1/2"" (14*25mm) UKEN",18.25,PKT
STM01229,"NYLON TOGGLE ANCHOR 1/8”-1/4” (14*18mm) UKEN",17.00,PKT
STM00303,"NYLON ROPE 8mm x 80 yard",179.00,BAG
STM00302,"NYLON ROPE 6mm x 80 yard",218.00,BAG
STM00311,"NYLON ROPE 24mm x 80 yard",150.00,PCS
STM00310,"NYLON ROPE 22mm x 80 yard",130.00,PCS
STM00309,"NYLON ROPE 20mm x 80 yard",203.00,BAG
STM00308,"NYLON ROPE 18mm x 80 yard",161.00,BAG
STM00307,"NYLON ROPE 16mm x 80 yard",250.00,BAG
STM00306,"NYLON ROPE 14mm x 80 yard",203.00,BAG
STM00305,"NYLON ROPE 12mm x 80 yard",260.00,BAG
STM00304,"NYLON ROPE 10mm x 80 yard",241.00,BAG
STM01716,"NYLON QUICK CLAMP 50MM TOPEX",75.00,DOZEN
STM01488,"NUT SS 316 M 6",65.00,BAG
STM01494,"NUT SS 316 M 24",74.75,BAG
STM01492,"NUT SS 316 M 16",45.50,BAG
STM01490,"NUT SS 316 M 10",78.00,BAG
STM01489,"NUT SS 304 M 8",58.50,BAG
STM01495,"NUT SS 304 M 30",85.75,BAG
STM01493,"NUT SS 304 M 20",65.00,BAG
STM01491,"NUT SS 304 M 12",78.00,BAG
STM01570,"NUT GR8 5/8 NC",78.00,BAG
STM01569,"NUT GR8 1/4 NC",65.00,BAG
STM01571,"NUT GR8 1"" NC",78.00,BAG
STM01572,"NUT GR8 1 1/2 NC",80.75,BAG
STM01550,"NUT GLV M 8",58.50,BAG
STM01549,"NUT GLV M 6",65.00,BAG
STM01553,"NUT GLV M 20",65.00,BAG
STM01552,"NUT GLV M 16",65.00,BAG
STM01551,"NUT GLV M 12",65.00,BAG
STM00745,"NUT DRIVER 9MM UKEN ",11.75,PCS
STM00744,"NUT DRIVER 8MM UKEN ",11.00,PCS
STM00743,"NUT DRIVER 7MM UKEN ",10.75,PCS
STM00742,"NUT DRIVER 6MM UKEN",10.50,PCS
STM00741,"NUT DRIVER 5MM UKEN",9.50,PCS
STM00740,"NUT DRIVER 4MM  UKEN",9.25,PCS
STM00749,"NUT DRIVER 13MM UKEN ",13.00,PCS
STM00748,"NUT DRIVER 12MM UKEN ",13.00,PCS
STM00747,"NUT DRIVER 11MM UKEN ",12.50,PCS
STM00746,"NUT DRIVER 10MM UKEN ",11.75,PCS
STM02047,"NATIONAL SYNTHETIC ENAMEL GLOSS I-WHITE",75.75,BOX
STM02049,"NATIONAL SYNTHETIC ENAMEL GLOSS I-WHITE",45.25,GALLON
STM02051,"NATIONAL SYNTHETIC ENAMEL GLOSS I-WHITE",211.00,DRUM
STM02048,"NATIONAL SYNTHETIC ENAMEL GLOSS I-OFF WHITE",75.75,BOX
STM02050,"NATIONAL SYNTHETIC ENAMEL GLOSS I-OFF WHITE",45.25,GALLON
STM02052,"NATIONAL SYNTHETIC ENAMEL GLOSS I-OFF WHITE",211.00,DRUM
STM02032,"NATIONAL SWISS SANDTEX (TEXTURED COATING)-WHITE",27.50,GALLON
STM02034,"NATIONAL SWISS SANDTEX (TEXTURED COATING)-WHITE",126.00,DRUM
STM02033,"NATIONAL SWISS SANDTEX (TEXTURED COATING)-OFF WHITE",27.50,GALLON
STM02035,"NATIONAL SWISS SANDTEX (TEXTURED COATING)-OFF WHITE",126.00,DRUM
STM01994,"NATIONAL STUCCO FILLER",82.25,BOX
STM01995,"NATIONAL STUCCO FILLER",59.00,DRUM
STM02040,"NATIONAL SHIELD ULTRA SILK-WHITE",46.50,GALLON
STM02042,"NATIONAL SHIELD ULTRA SILK-WHITE",221.00,DRUM
STM02041,"NATIONAL SHIELD ULTRA SILK-OFF WHITE",46.50,GALLON
STM02043,"NATIONAL SHIELD ULTRA SILK-OFF WHITE",221.00,DRUM
STM02022,"NATIONAL SHIELD TOPCOAT SILK-WHITE",48.50,GALLON
STM02024,"NATIONAL SHIELD TOPCOAT SILK-WHITE",232.00,DRUM
STM02023,"NATIONAL SHIELD TOPCOAT SILK-OFF WHITE",48.50,GALLON
STM02025,"NATIONAL SHIELD TOPCOAT SILK-OFF WHITE",232.00,DRUM
STM02026,"NATIONAL SHIELD TOPCOAT MATT-WHITE",46.50,GALLON
STM02028,"NATIONAL SHIELD TOPCOAT MATT-WHITE",221.00,DRUM
STM02027,"NATIONAL SHIELD TOPCOAT MATT-OFF WHITE",46.50,GALLON
STM02029,"NATIONAL SHIELD TOPCOAT MATT-OFF WHITE",221.00,DRUM
STM02018,"NATIONAL SHIELD TOPCOAT GLOSS-WHITE",52.75,GALLON
STM02020,"NATIONAL SHIELD TOPCOAT GLOSS-WHITE",253.00,DRUM
STM02019,"NATIONAL SHIELD TOPCOAT GLOSS-OFF WHITE",52.75,GALLON
STM02021,"NATIONAL SHIELD TOPCOAT GLOSS-OFF WHITE",253.00,DRUM
STM02107,"NATIONAL SHIELD THERMAL-WHITE",57.00,GALLON
